ID,adv_p_test,sample_weight
171,0.3111731605324767,0.5
172,0.5375207805448713,1.203240429536778
173,0.12418815735320082,0.5
174,0.5515977659166198,1.2735151373984959
175,0.4372835394743565,0.8044941511887893
176,0.49219591951090286,1.0034395240158969
177,0.3632045162993432,0.5904738190150509
178,0.4470803550964125,0.837091529713822
179,0.5157539164835816,1.1026198289132763
180,0.6359739628903975,1.808657229266606
181,0.6887113958326572,2.0
182,0.22616057761933317,0.5
183,0.23630417503499296,0.5
184,0.09317457665549267,0.5
185,0.09467554070168122,0.5
186,0.4888955095970512,0.9902748114657741
187,0.4255716770687053,0.7669839081799852
188,0.4285138730739588,0.7762624439165942
189,0.4522309350880328,0.8546969336817547
190,0.29931180959129583,0.5
191,0.3708366956882436,0.6101950759387793
192,0.5505776041431631,1.2682743571654624
193,0.40920194702718005,0.717047649913138
194,0.4066759153056234,0.709587335219327
195,0.7114658881650968,2.0
196,0.39634532884862284,0.6797270594792406
197,0.34039052518363255,0.5342443750666501
198,0.29322837328495277,0.5
199,0.5905138576465561,1.4929328191495228
200,0.41410704388405706,0.7317179715651805
201,0.42497590353054376,0.7651166313817312
202,0.5160176499599605,1.1037848103338912
203,0.5488918511532986,1.259666244621628
204,0.10464886225631238,0.5
205,0.45065886423446755,0.8492883709219895
206,0.5406597334091369,1.2185374706312022
207,0.49054888676462566,0.9968484997184783
208,0.3524275203781637,0.5634181211396088
209,0.33382566036286393,0.5187775781532049
210,0.5214554183674986,1.1280910715359291
211,0.4948223262483386,1.014038673797277
212,0.48242590700542765,0.9649559158382529
213,0.8113368219059746,2.0
214,0.5522602499276362,1.2769312435824254
215,0.39801713623606844,0.6844898658557043
216,0.39642007756762376,0.6799394473859545
217,0.6757351615640148,2.0
218,0.47782144886422684,0.9473184432722267
219,0.5486064685783907,1.2582153334345956
220,0.8288115547069372,2.0
221,0.09690953299169511,0.5
222,0.3711326622530137,0.610969483543224
223,0.4968642351133207,1.0223554764586396
224,0.5364471773986998,1.1980559913246267
225,0.4853130913508885,0.9761763133541871
226,0.49782834013262983,1.026305833366769
227,0.37717180549486,0.6269318548312772
228,0.43560480744599767,0.7990220032250678
229,0.639381077431188,1.8355264552096162
230,0.4482517992135513,0.8410668123374432
231,0.43920496609999476,0.8107976170752981
232,0.30515948181266966,0.5
233,0.6598489885283696,2.0
234,0.33728217008370087,0.5268829064118312
235,0.33256483888704197,0.5158419165248933
236,0.3368768286411929,0.5259280291963937
237,0.6693295984015275,2.0
238,0.35814870157223394,0.5776680361811586
239,0.588282818419069,1.4792328879302525
240,0.5701139992113388,1.3729596799694714
241,0.4274568282153084,0.7729179618842542
242,0.38509433239019797,0.648347755444514
243,0.6129235414999127,1.6393018315072019
244,0.5375765010114478,1.2035101612470551
245,0.5987276307289414,1.544683207830657
246,0.3161292474592803,0.5
247,0.34455434228166787,0.5442148868001643
248,0.4478699061761597,0.8397690093290917
249,0.4121511290023552,0.7258388103876715
250,0.3818437873257659,0.6394945847526058
251,0.4222126486886681,0.7565063717768252
252,0.6655009827541809,2.0
253,0.2976751905221044,0.5
254,0.605458352759146,1.5886960005183037
255,0.8418035337251045,2.0
256,0.7841829896513732,2.0
257,0.31639901984717483,0.5
258,0.4762999865116759,0.94155862240043
259,0.6162626237887825,1.6625744709986103
260,0.5558748844351538,1.2957496474574401
261,0.6285760152853173,1.752012665164634
262,0.5502666797258184,1.2666818021870618
263,0.27538694006616815,0.5
264,0.6382776166013117,1.8267689096198836
265,0.5292592250373871,1.163954488140937
266,0.5442166568922392,1.2361260569995687
267,0.1323207621977491,0.5
268,0.3199037401817407,0.5
269,0.5203308485364526,1.1230191606196842
270,0.5167057483123499,1.1068303113236586
271,0.10151474978521602,0.5
272,0.5786828758069598,1.4219387861446051
273,0.09723570333769978,0.5
274,0.5195551680241202,1.119534608648984
275,0.23130014468321758,0.5
276,0.3047070824467255,0.5
277,0.4692449963036946,0.9152820258040475
278,0.09270741865822382,0.5
279,0.7016377488647437,2.0
280,0.5063178592801749,1.0617571897949138
281,0.0942773247822874,0.5
282,0.1044368426625539,0.5
283,0.3368409050277337,0.5258434589761573
284,0.39992442714053994,0.6899559490993132
285,0.5531885466945513,1.2817350585284388
286,0.45284301602175003,0.8568111468973646
287,0.4693003579368811,0.9154855028304542
288,0.42739401614318817,0.7727196136312949
289,0.44809380565545326,0.8405296784329669
290,0.5300373920306541,1.1675959608825062
291,0.4635052964422324,0.8944141123119927
292,0.4654042876247542,0.9012687012981117
293,0.5822382093167306,1.4428506094028588
294,0.31787066296940947,0.5
295,0.6227917074065337,1.7092711803780887
296,0.3088779371551798,0.5
297,0.24498959385504354,0.5
298,0.09078671232512026,0.5
299,0.4851977450970977,0.9757256322886824
300,0.479444450176264,0.953499776289637
301,0.3209613049811667,0.5
302,0.37836388424245415,0.6301193521182098
303,0.5167737643484934,1.107131819132234
304,0.3507243341687093,0.5592244535570783
305,0.5872094436027768,1.4726944796192105
306,0.5023965748036424,1.045231981091438
307,0.5199410017232718,1.1212664631262708
308,0.6030432888218406,1.57273198977539
309,0.5259906206823369,1.1487894683119233
310,0.831898224347013,2.0
311,0.5523069939558523,1.2771726615302295
312,0.5012765014483505,1.0405594451115934
313,0.28715048554710565,0.5
314,0.32016217625779886,0.5
315,0.49560752859912127,1.0172288761241388
316,0.35555838862324224,0.5711849227794448
317,0.383800160368503,0.644811763145738
318,0.3771487417750931,0.6268703051054172
319,0.5081812626856618,1.06970237048559
320,0.3264385569963221,0.501734091769275
321,0.4116802187110508,0.7244291697124908
322,0.4974039303323986,1.0245649747684942
323,0.3665215021362911,0.5989863978116401
324,0.28805285352628995,0.5
325,0.35364401032594706,0.566426951783912
326,0.4454239801592898,0.831499301011241
327,0.4856372253363597,0.9774438522576967
328,0.528169472422274,1.158875122859346
329,0.3026180296416092,0.5
330,0.45407450572847613,0.8610792494298269
331,0.4092557367258569,0.7172072047314801
332,0.08789227405542258,0.5
333,0.5119100697317528,1.0857834193993483
334,0.34018633506375145,0.533758666331789
335,0.8251445565949034,2.0
336,0.28087713535083264,0.5
337,0.6930183192323744,2.0
338,0.4418963968203106,0.8197001502434851
339,0.5130049921949911,1.0905522114987554
340,0.23013075323590673,0.5
341,0.605668722883305,1.5900958436319563
342,0.40562786476779955,0.7065106633063148
343,0.4945563807339397,1.0129604096047016
344,0.44098210695707174,0.8166663097054528
345,0.43474905061511393,0.7962450078984357
346,0.37244681009889985,0.6144168228233625
347,0.15689446022999,0.5
348,0.47490411671557026,0.9363036179010827
349,0.5415870586625349,1.223096685705102
350,0.8204856779164806,2.0
351,0.5010401004457885,1.0395759477038236
352,0.5473954552992005,1.2520787867245484
353,0.29900579770248464,0.5
354,0.4117954947594476,0.7247740327616043
355,0.5491311515973408,1.2608842858342522
356,0.5927111192103183,1.5065720341855777
357,0.6042816328950298,1.5808933275698787
358,0.32445555458645153,0.5
359,0.3488946591126078,0.5547437835098359
360,0.6195584182960255,1.6859460161660382
361,0.5498535207146464,1.264569005597938
362,0.5796563848810099,1.4276296188461826
363,0.44106877119363314,0.816953457319447
364,0.6156034747991415,1.6579483241292328
365,0.4591936216771366,0.8790294442345473
366,0.484906037301298,0.974586771825479
367,0.4716312028214441,0.9240910164474138
368,0.33390875953811394,0.5189714543410339
369,0.4929716859812411,1.006558786966496
370,0.4484030358630504,0.841581262886689
371,0.4229641712531233,0.7588399405010378
372,0.5692507381439672,1.3681333868905943
373,0.33976776879726045,0.5327639584081727
374,0.8187045797897619,2.0
375,0.5056629435626491,1.0589789852964757
376,0.5094827948533546,1.0752876507614382
377,0.4487433713564921,0.8427399893684999
378,0.13301616155720578,0.5
379,0.6953726234284454,2.0
380,0.7519078694217198,2.0
381,0.5384747472298738,1.2078673804990065
382,0.3558583471050008,0.5719329985165431
383,0.28115671430234546,0.5
384,0.44772853193674117,0.8392890265717547
385,0.3406384318872966,0.5348344771338438
386,0.4665468464365181,0.9054163903150562
387,0.4270359102992043,0.7715896160775527
388,0.4932352177427415,1.0076205893781898
389,0.4575511466266357,0.8732331881959761
390,0.5108661567441461,1.0812566734583458
391,0.5498494465800363,1.264548190756419
392,0.5135741438101288,1.0930395574439247
393,0.5266878552145925,1.152006784066987
394,0.3779142177984742,0.6289155548684021
395,0.3529987945735074,0.56482968494614
396,0.42479820499184534,0.7645604365356752
397,0.4631131635500101,0.893004711691059
398,0.6878429613902685,2.0
399,0.5859962856617092,1.4653454036747422
400,0.4544768903682015,0.8624780127834858
401,0.4895850365364759,0.9930111354986241
402,0.4718003531837867,0.9247184778908268
403,0.524353497036903,1.1412722074970778
404,0.3660229475844617,0.5977012394392504
405,0.40714728386935306,0.710974637832263
406,0.535721498118633,1.1945652609945159
407,0.7343307178701837,2.0
408,0.6214365698039838,1.699446625404477
409,0.12404530021034368,0.5
410,0.45597554715301364,0.8677058251410248
411,0.24154515947149893,0.5
412,0.701521692321883,2.0
413,0.38731026298340154,0.6544369020778751
414,0.40085078144836467,0.6926233332144406
415,0.4372761792154677,0.8044700877576619
416,0.4331667943057815,0.7911325513181158
417,0.2991512703176999,0.5
418,0.3357506457240214,0.5232811570030925
419,0.6015171989502763,1.5627440305573908
420,0.2588841506856367,0.5
421,0.4977898050184477,1.026147647271268
422,0.46119391609859256,0.8861361610209514
423,0.3356265877547892,0.5229901317580922
424,0.5621178480326979,1.328983264110916
425,0.5927510761120185,1.506821423985456
426,0.5642842221813575,1.3407382554901217
427,0.37139886109692016,0.6116666256962219
428,0.5154166358648379,1.1011318178880958
429,0.38535864817785365,0.6490717615253488
430,0.5055652216158221,1.058565072062132
431,0.524246161256963,1.1407811557191763
432,0.30408297382350763,0.5
433,0.7125772412763968,2.0
434,0.3157368040760925,0.5
435,0.542452487032269,1.2273682548404383
436,0.37603394781289123,0.6239007001409154
437,0.10316801625733905,0.5
438,0.4955357241404593,1.0169367288888462
439,0.6598903712236798,2.0
440,0.33006293544341003,0.5100492725402591
441,0.5331148425480539,1.182115976598644
442,0.13855499051067655,0.5
443,0.26008455543624753,0.5
444,0.6042873063177479,1.580930835952186
445,0.3598178583231486,0.5818734479414169
446,0.4809301722128251,0.9591921588502834
447,0.3175484297695898,0.5
448,0.46870889772407887,0.9133138340978085
449,0.5457382888602398,1.2437344760167481
450,0.5457941756281572,1.2440148899203132
451,0.6591001484333004,2.0
452,0.37974856155521236,0.6338372198833938
453,0.6192212978588303,1.6835368107307376
454,0.452671776840959,0.8562191863924419
455,0.3064308081566395,0.5
456,0.5053311328129745,1.0575742254430507
457,0.41706699464995434,0.740690130242954
458,0.29856417276136044,0.5
459,0.4298085557209378,0.7803757054028151
460,0.6248722255655094,1.7244927850746377
461,0.5430636252002019,1.2303944494807522
462,0.3022993651702835,0.5
463,0.607431116899113,1.6018820839644068
464,0.5726730988660634,1.3873815986658318
465,0.6341021197305728,1.7941084519686679
466,0.22066926427326058,0.5
467,0.49380672779221757,1.0099270734384806
468,0.49129652530575924,0.9998350775861742
469,0.370750016258391,0.6099684138800527
470,0.5096944049096962,1.0761985379402832
471,0.2745155271300974,0.5
472,0.35896445139379957,0.5797205676772177
473,0.2767820925167064,0.5
474,0.4649513309287571,0.8996292923337642
475,0.5483375051373376,1.2568495769453087
476,0.3094331757774667,0.5
477,0.7444291735065253,2.0
478,0.48310138527981955,0.9675697791192936
479,0.5004687234336636,1.037202695923317
480,0.5190583371181482,1.1173086245498343
481,0.5840632614623084,1.4537240919128642
482,0.44311781014162316,0.8237686461002333
483,0.36051741894910316,0.5836425075395025
484,0.3821112235140422,0.6402194562268246
485,0.36963611697112825,0.6070611746412736
486,0.5100061916706494,1.0775420748737112
487,0.5657253594941618,1.348622988416824
488,0.47201491798597395,0.9255149821507829
489,0.5349403256496357,1.1908197674569296
490,0.5654538535955785,1.3471335303613476
491,0.7805220092512074,2.0
492,0.5425085300211577,1.227645428189701
493,0.4132232261106647,0.7290565055815854
494,0.24353036954639173,0.5
495,0.5765929102688263,1.4098098902398934
496,0.6650728408672723,2.0
497,0.26749505495657666,0.5
498,0.31516654154047413,0.5
499,0.6045151356452084,1.58243796055621
500,0.5006917095067179,1.0381282369136373
501,0.6096894750386884,1.6171407321981914
502,0.6642386499674475,2.0
503,0.3509303379925942,0.5597305161378681
504,0.33175256026424693,0.5139564969183392
505,0.5208181309523997,1.1252139252579598
506,0.38754110626425814,0.6550737695494039
507,0.43233639007111724,0.7884608211309571
508,0.2722616854876763,0.5
509,0.32095551595842325,0.5
510,0.5426491767630625,1.2283413277958537
511,0.44936051211270206,0.8448447971062977
512,0.32080301069015876,0.5
513,0.4998615295281371,1.0346866194460989
514,0.4231368364331016,0.7593769457852283
515,0.7781325543143951,2.0
516,0.4579813013142151,0.874747798740244
517,0.2611667992590194,0.5
518,0.23701866804416863,0.5
519,0.40119210197448096,0.6936082267115805
520,0.43610347140103944,0.8006440920451989
521,0.38271749239612995,0.6418650414604954
522,0.5578740790919495,1.3062899518291675
523,0.42960171613121,0.7797173140145086
524,0.44839742435764196,0.8415621696035058
525,0.424460809351871,0.763505336318639
526,0.3749233574136301,0.6209528251490565
527,0.46253971901828145,0.8909473451830773
528,0.519224030133742,1.118050478527328
529,0.39852186317816796,0.6859329840231294
530,0.623819788331566,1.7167718407955685
531,0.5235347972826188,1.1375323199484693
532,0.32282941765065365,0.5
533,0.5857167117935985,1.4636579016452211
534,0.43951058516441605,0.8118042201401587
535,0.40585766761000974,0.7071843466945509
536,0.49955593973700907,1.033422632986251
537,0.31049037824365555,0.5
538,0.4490133576267789,0.8436602188972758
539,0.3756948022454348,0.6229993830352862
540,0.4001001085337304,0.6904611805944064
541,0.5155472170542535,1.1017076687817098
542,0.5294668090941006,1.1649247105340923
543,0.6302974753206257,1.7649911491094188
544,0.6174308909086624,1.670812959374578
545,0.35340318027767254,0.5658303909852523
546,0.5174558357172145,1.1101600684439608
547,0.5328724284607279,1.1809652777843613
548,0.6338928007906405,1.7924907826641308
549,0.4825279040419978,0.9653501710734489
550,0.4865794693848603,0.9811376237234845
551,0.6561467352564881,1.9755007587656293
552,0.47995074314930586,0.9554359294942173
553,0.3798688699885881,0.6341610327781259
554,0.3313018237252894,0.5129122463892224
555,0.5177528657647593,1.1114814950358207
556,0.5175746156905614,1.110688301268512
557,0.4323794637106403,0.7885992133890254
558,0.40401961247332496,0.7018104977990363
559,0.5045089270199022,1.05410142762084
560,0.6430803998143602,1.8652809548600613
561,0.4856705429986593,0.9775742328573179
562,0.5843102642995004,1.455203046161927
563,0.5264089805932095,1.1507188095580012
564,0.557165617567428,1.3025438606853623
565,0.4509940650053874,0.8504389996925091
566,0.4734141807695702,0.9307252236361448
567,0.6364933784797003,1.8127209100631283
568,0.4749241947888106,0.9363790073891584
569,0.4729916656670959,0.9291490466761387
570,0.6425155564953643,1.860697955130954
571,0.3565200305555485,0.5735856574570061
572,0.3855830229385635,0.6496868511492087
573,0.48982877282249143,0.9939801498533314
574,0.35758841325721474,0.5762612983844171
575,0.2961459166161299,0.5
576,0.5056875135736714,1.059083080323871
577,0.3564645285916103,0.5734469019562662
578,0.5198367024332646,1.1207980304767635
579,0.5502722001325577,1.266710058510859
580,0.4594689719622338,0.8800045965972194
581,0.4881164677040016,0.9871921251221368
582,0.5420897726804553,1.2255760090123322
583,0.5095449241998443,1.0755550084559924
584,0.5978145121739121,1.538825726721146
585,0.4892855803354603,0.9918218635547291
586,0.36819972086745617,0.603327362500259
587,0.4464702206716121,0.8350277093225732
588,0.1338359132598324,0.5
589,0.3954232055215203,0.677111296734148
590,0.11114613571640686,0.5
591,0.6653344874233632,2.0
592,0.37137670465943357,0.6116085781751229
593,0.29331382183869525,0.5
594,0.48637639576954983,0.9803403918087822
595,0.6516683385153743,1.936792303320226
596,0.5711809931257431,1.378951848146991
597,0.4974555635054954,1.0247766083777006
598,0.13301616155720578,0.5
599,0.6539796691649515,1.9566448803906629
600,0.5587131628520702,1.3107422859248465
601,0.4286824594382682,0.7767969942139118
602,0.12765422747604124,0.5
603,0.39497162097523064,0.6758332073348858
604,0.582845414982849,1.4464577200037039
605,0.36407142315780083,0.5926900422489483
606,0.6294289090328877,1.758427756298277
607,0.5934293264553339,1.5110621811875535
608,0.3392600439399456,0.5315590597662002
609,0.3879931227879518,0.6563222175083362
610,0.12418815735320082,0.5
611,0.31780153993952887,0.5
612,0.4739744302510157,0.9328191182943434
613,0.4421260588907531,0.8204637886355866
614,0.3967409842472807,0.680851856325205
615,0.09346080322781722,0.5
616,0.544202526271031,1.2360556395531468
617,0.44295609849400885,0.8232289641041234
618,0.591658110157494,1.500017301313561
619,0.10580345976353905,0.5
620,0.6343279755376637,1.795855999562425
621,0.4788678252615249,0.9512992436446762
622,0.4251363769142319,0.7656192071194697
623,0.548005054754259,1.255163689365145
624,0.7615800573424383,2.0
625,0.44950054545502455,0.8453230488804108
626,0.6621964948412716,2.0
627,0.6894669232512396,2.0
628,0.4673719668449091,0.9084227878209198
629,0.09085066198057491,0.5
630,0.5303805575031452,1.1692056558704995
631,0.37228890139079424,0.6140018256752974
632,0.48427527652227104,0.9721286146394601
633,0.6845416016216374,2.0
634,0.6761969159942008,2.0
635,0.3609380693838111,0.5847081194266115
636,0.481250935528865,0.9604254083943042
637,0.5658782168548955,1.349462370490121
638,0.49005485051921,0.994879787610025
639,0.6008986460691211,1.5587174774435335
640,0.5190995599835352,1.1174931430779982
641,0.3358425807634151,0.523496895812572
642,0.4059140044395265,0.7073495816666695
643,0.27134978503386614,0.5
644,0.2557746081607511,0.5
645,0.29196963173045415,0.5
646,0.4305339867280709,0.7826886061116928
647,0.3032726543888345,0.5
648,0.5059333969994387,1.060125377489507
649,0.4308768107939232,0.78378368798628
650,0.4577761741324767,0.8740252290707001
651,0.5627888867043732,1.3326119426270457
652,0.4536616352633907,0.8596461770598147
653,0.46513063438275737,0.9002779223220242
654,0.5557705582453104,1.2952022156151635
655,0.3825499921861066,0.6414100754361229
656,0.496105621997942,1.0192577360229886
657,0.5005308389732993,1.0374604338195674
658,0.3102114981045091,0.5
659,0.49402934508516716,1.0108269161013537
660,0.5375256112099661,1.2032638112537666
661,0.5027208118190853,1.0465885077373465
662,0.5468150620517335,1.249149395649846
663,0.22558672751262826,0.5
664,0.8321069021941079,2.0
665,0.3515719854964709,0.5613088279606292
666,0.295353323246226,0.5
667,0.34762754659046147,0.5516554962406415
668,0.3850011699077727,0.6480927158275852
669,0.4503571578930461,0.8482539170691209
670,0.5874491295091312,1.4741515637146563
671,0.5375429255778011,1.2033476214593177
672,0.5398068978497744,1.2143607054673253
673,0.5683181159867402,1.3629410035890568
674,0.42414357596914243,0.7625144150610519
675,0.49974067114966014,1.0341865380640858
676,0.5038193980700629,1.0511978979434977
677,0.09949081226760256,0.5
678,0.48508307343791474,0.9752777871460632
679,0.3747135785590732,0.6203971783435657
680,0.4736753041852694,0.9317006001433995
681,0.4415708874544436,0.8186188906044222
682,0.384299047233935,0.6461730825787899
683,0.2958461422157655,0.5
684,0.44842325674432987,0.8416500681476806
685,0.6155204363260487,1.657366654991289
686,0.5228991002531302,1.1346372561514977
687,0.20903001019496312,0.5
688,0.33475553690571513,0.5209498066378171
689,0.26866393202492034,0.5
690,0.13068826382803325,0.5
691,0.4601084209849075,0.8822730409302169
692,0.34384216974970294,0.5425005758728807
693,0.433016603817821,0.7906487509614035
694,0.5644541734322772,1.3416653768844342
695,0.35927016442622955,0.5804911273425144
696,0.6204470377249285,1.6923169753284002
697,0.40006110083838015,0.6903489751661737
698,0.37005388667329664,0.60815033442838
699,0.3311661607161215,0.5125982226721104
700,0.26837140286361966,0.5
701,0.5692314215140393,1.3680256133423847
702,0.3254620967700748,0.5
703,0.4413712631856926,0.8179564127044765
704,0.35529272536521594,0.5705229582338089
705,0.40893243995711404,0.7162486561971676
706,0.30271586801166356,0.5
707,0.6613174583990414,2.0
708,0.5327892718610745,1.1805708224851685
709,0.38956207566592255,0.6606699365514328
710,0.5742893450817131,1.3965793602539394
711,0.2714071873012729,0.5
712,0.29612756555231173,0.5
713,0.5803322317024978,1.4315959373487317
714,0.42009046479722284,0.7499493879202698
715,0.5393409415325147,1.2120852158174025
716,0.3147552755671613,0.5
717,0.5110215015947613,1.0819290751032242
718,0.4848223712677156,0.9742603681009161
719,0.5231377821216111,1.1357233457631966
720,0.29595359801419496,0.5
721,0.3392971023524259,0.5316469416605829
722,0.5386331006482933,1.208637281566774
723,0.4724497483965004,0.9271311401041807
724,0.5029309399626443,1.0474685764651257
725,0.13313011237271133,0.5
726,0.32389159143380913,0.5
727,0.816675324438611,2.0
728,0.21386118169917057,0.5
729,0.547293841081123,1.2515653717317448
730,0.6213032196803931,1.69848365590377
731,0.38517449509518786,0.6485672690146431
732,0.6296950918929328,1.760435916997188
733,0.5262399049273784,1.149938676733423
734,0.5240840964450527,1.1400401431215854
735,0.41141626582371466,0.7236400296521993
736,0.5444321778101813,1.2372006087054985
737,0.4674390350426997,0.9086675659809318
738,0.6542451720183294,1.958942344329295
739,0.4085727263989164,0.7151833665273285
740,0.5073185514264328,1.0660164703315844
741,0.4957587207945927,1.017844296346291
742,0.5268017039238325,1.1525330274783967
743,0.5510956056882744,1.2709324605505972
744,0.7888320324626595,2.0
745,0.4581139248604582,0.8752152622945168
746,0.5438550357371911,1.2343253548813942
747,0.6479669755809337,1.905543406201788
748,0.40622231211178206,0.7082543981920911
749,0.41981158370992183,0.7490912854735576
750,0.5057845906170961,1.0594944649507083
751,0.5524022613766743,1.2776648433808533
